piece_index,canonical_composer,canonical_title,year,split,midi_filename,total_length_sec,segment_index,start_sec,end_sec,tempo_label,tempo_category_num
929,Joseph Haydn,"Sonata in E-flat Major, Hob. XVI:52, First Movement",2011,train,2011/MIDI-Unprocessed_12_R1_2011_MID--AUDIO_R1-D4_13_Track13_wav.midi,330.69401041666663,1,0.0,330.69401041666663,fast,2
930,Joseph Haydn,"Sonata in E-flat major, Hob. XVI:52, I. Allegro",2017,train,2017/MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--2.midi,341.059375,1,0.0,341.059375,fast,2
931,Joseph Haydn,"Sonata in F Major, Hob. XVI:23",2018,train,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--1.midi,945.390625,1,0.0,300.0,fast,2
931,Joseph Haydn,"Sonata in F Major, Hob. XVI:23",2018,train,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--1.midi,945.390625,2,300.0,720.0,slow,0
931,Joseph Haydn,"Sonata in F Major, Hob. XVI:23",2018,train,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--1.midi,945.390625,3,720.0,945.390625,fast,2
932,Joseph Haydn,"Sonata in G Major, Hob. XVI:6, First Movement",2011,test,2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_10_Track10_wav.midi,187.7044270833333,1,0.0,187.7044270833333,fast,2
933,Joseph Haydn,"Sonata in in F Major, Hob. XVI: 23, I. Allegro moderato",2015,train,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--2.midi,208.40416666666667,1,0.0,208.40416666666667,fast,2
934,Leoš Janáček,In the Mists,2018,train,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--1.midi,855.71484375,1,0.0,855.71484375,slow,0
935,Leoš Janáček,"In the Mists, I. Andante  ",2015,train,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--4.midi,218.6145833333333,1,0.0,218.6145833333333,medium,1
936,Leoš Janáček,"Piano Sonata 1. X. 1905 ""From the Street""",2018,train,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--4.midi,840.1770833333333,1,0.0,840.1770833333333,slow,0
937,Leoš Janáček,"Sonata 1.x.1905 ""On the Streets""",2009,train,2009/MIDI-Unprocessed_10_R1_2009_03-05_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_04_WAV.midi,899.3190104166666,1,0.0,899.3190104166666,slow,0
938,Ludwig van Beethoven,"15 Variations and Fugue in Eb on an Original Theme ('Eroica Variations'), Op.35",2004,validation,2004/MIDI-Unprocessed_SMF_13_01_2004_01-05_ORIG_MID--AUDIO_13_R1_2004_05_Track05_wav.midi,1403.290625,1,0.0,1403.290625,fast,2
939,Ludwig van Beethoven,"Andante favori in F Major, WoO 57",2018,validation,2018/MIDI-Unprocessed_Chamber6_MID--AUDIO_20_R3_2018_wav--1.midi,528.6432291666666,1,0.0,528.6432291666666,fast,2
940,Ludwig van Beethoven,Bagatelles Op126,2006,train,2006/MIDI-Unprocessed_11_R1_2006_01-06_ORIG_MID--AUDIO_11_R1_2006_02_Track02_wav.midi,1108.1067708333333,1,0.0,1108.1067708333333,medium,1
941,Ludwig van Beethoven,"Bagatelles, Op. 126 (Complete)",2014,train,2014/MIDI-UNPROCESSED_04-08-12_R3_2014_MID--AUDIO_12_R3_2014_wav--1.midi,1159.3359375,1,0.0,1159.3359375,slow,0
942,Ludwig van Beethoven,"Bagtellen, Op.126",2009,train,2009/MIDI-Unprocessed_10_R1_2009_01-02_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_02_WAV.midi,1137.6705729166663,1,0.0,1137.6705729166663,slow,0
943,Ludwig van Beethoven,"Eroica Variations, Op. 35",2004,validation,2004/MIDI-Unprocessed_XP_10_R1_2004_01-02_ORIG_MID--AUDIO_10_R1_2004_02_Track02_wav.midi,1314.6520833333334,1,0.0,1314.6520833333334,fast,2
944,Ludwig van Beethoven,"Fantasia, Op. 77",2014,train,2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--1.midi,527.9453125,1,0.0,527.9453125,fast,2
945,Ludwig van Beethoven,"Rondo a capriccioso ""Rage over a Lost Penny"", Op. 129",2018,test,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--3.midi,360.4231770833333,1,0.0,360.4231770833333,fast,2
946,Ludwig van Beethoven,"Rondo, Op. 129",2014,test,2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--2.midi,339.015625,1,0.0,339.015625,fast,2
947,Ludwig van Beethoven,"Sonata No. 10 in G Major, Op. 14 No. 2, First Movement",2011,test,2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_13_Track13_wav.midi,278.94140625,1,0.0,278.94140625,fast,2
948,Ludwig van Beethoven,"Sonata No. 11 in B-flat Major, Op. 22, I. Allegro con brio",2015,validation,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--3.midi,336.58958333333334,1,0.0,336.58958333333334,fast,2
949,Ludwig van Beethoven,"Sonata No. 11 in B-flat Major, Op. 22, I. Allegro con brio",2015,validation,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_13_R1_2015_wav--2.midi,318.8979166666667,1,0.0,318.8979166666667,fast,2
950,Ludwig van Beethoven,"Sonata No. 11 in E-flat Major, Op. 22 (Complete)",2014,validation,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_16_R1_2014_wav--2.midi,1320.9453125,1,0.0,1320.9453125,slow,0
951,Ludwig van Beethoven,"Sonata No. 11, Op. 22 in B-flat Major, I. Allegro con brio",2017,validation,2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--3.midi,322.74791666666664,1,0.0,322.74791666666664,fast,2
952,Ludwig van Beethoven,"Sonata No. 12 in A-flat Major, Op. 26, First Movement",2008,test,2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--2.midi,406.61328125,1,0.0,406.61328125,medium,1
953,Ludwig van Beethoven,"Sonata No. 15 in D Major, Op. 28, I. Allegro",2017,test,2017/MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--2.midi,455.9177083333333,1,0.0,455.9177083333333,fast,2
954,Ludwig van Beethoven,"Sonata No. 16 Op. 31 No. 1 in G Major, I. Allegro vivace",2017,test,2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--2.midi,281.4447916666667,1,0.0,281.4447916666667,fast,2
955,Ludwig van Beethoven,"Sonata No. 16 Op. 31 No. 1 in G Major, I. Allegro vivace",2017,test,2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--2.midi,306.07916666666665,1,0.0,306.07916666666665,fast,2
956,Ludwig van Beethoven,"Sonata No. 16 in G Major, Op. 31 No. 1, First Movement",2008,test,2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--2.midi,283.75390625,1,0.0,283.75390625,fast,2
957,Ludwig van Beethoven,"Sonata No. 16 in G Major, Op. 31 No. 1, First movement",2008,test,2008/MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--2.midi,277.5794270833333,1,0.0,277.5794270833333,fast,2
958,Ludwig van Beethoven,"Sonata No. 16 in G Major, Op. 31 No. 1, I. and II. ",2015,test,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--2.midi,876.878125,1,0.0,876.878125,medium,1
959,Ludwig van Beethoven,"Sonata No. 17 in D Minor, Op. 31 No. 2, 1st Movement",2011,train,2011/MIDI-Unprocessed_19_R1_2011_MID--AUDIO_R1-D7_13_Track13_wav.midi,451.61328125,1,0.0,451.61328125,slow,0
960,Ludwig van Beethoven,"Sonata No. 17 in D Minor, Op. 31 No. 2, First Movement",2011,train,2011/MIDI-Unprocessed_08_R1_2011_MID--AUDIO_R1-D3_08_Track08_wav.midi,397.7760416666666,1,0.0,397.7760416666666,fast,2
961,Ludwig van Beethoven,"Sonata No. 17 in D Minor, Op. 31 No. 2, First Movement",2011,train,2011/MIDI-Unprocessed_15_R1_2011_MID--AUDIO_R1-D6_08_Track08_wav.midi,360.046875,1,0.0,360.046875,fast,2
962,Ludwig van Beethoven,"Sonata No. 17 in D minor, Op. 31 No. 2, 1st mov.",2013,train,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--2.midi,340.8359375,1,0.0,340.8359375,medium,1
963,Ludwig van Beethoven,"Sonata No. 17, Op. 31 No. 2 in D Minor ""Tempest"", I. Largo-Allegro",2017,train,2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--2.midi,378.8395833333333,1,0.0,378.8395833333333,slow,0
964,Ludwig van Beethoven,"Sonata No. 17, Op. 31 No. 2 in D Minor ""Tempest"", I. Largo-Allegro",2017,train,2017/MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--3.midi,383.2895833333333,1,0.0,383.2895833333333,medium,1
965,Ludwig van Beethoven,"Sonata No. 17, Op. 31 No. 2 in D Minor ""Tempest"", I. Largo-Allegro",2017,train,2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--2.midi,356.59479166666665,1,0.0,356.59479166666665,medium,1
966,Ludwig van Beethoven,"Sonata No. 17, Op. 31 No. 2 in D Minor ""Tempest"", I. Largo-Allegro",2017,train,2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--2.midi,385.3802083333333,1,0.0,385.3802083333333,medium,1
967,Ludwig van Beethoven,"Sonata No. 18 in E-flat Major, Op. 31 No. 3, First Movement",2008,test,2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--2.midi,352.4427083333333,1,0.0,352.4427083333333,medium,1
968,Ludwig van Beethoven,"Sonata No. 18 in E-flat Major, Op. 31 No. 3, First Movement",2008,test,2008/MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--2.midi,352.4895833333333,1,0.0,352.4895833333333,medium,1
969,Ludwig van Beethoven,"Sonata No. 18 in E-flat Major, Op. 31, No. 3 (Complete)",2014,test,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--2.midi,1207.1875,1,0.0,1207.1875,fast,2
970,Ludwig van Beethoven,"Sonata No. 18, Op. 31 No. 3 in E-flat Major, I. Allegro",2017,test,2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--2.midi,354.0770833333333,1,0.0,354.0770833333333,medium,1
971,Ludwig van Beethoven,"Sonata No. 21 in  C Major, Op. 53",2009,train,2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_01_WAV.midi,1345.6627604166663,1,0.0,1345.6627604166663,fast,2
972,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53",2018,train,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_18_R1_2018_wav--1.midi,1307.8919270833333,1,0.0,1307.8919270833333,fast,2
973,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, ""Waldstein"", First Movement",2011,train,2011/MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_08_Track08_wav.midi,520.1106770833333,1,0.0,520.1106770833333,fast,2
974,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, ""Waldstein"", First Movement",2011,train,2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_04_Track04_wav.midi,522.5625,1,0.0,522.5625,fast,2
975,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, ""Waldstein"", First Movement",2011,train,2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_08_Track08_wav.midi,490.8567708333333,1,0.0,490.8567708333333,fast,2
976,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, 1st mov.",2013,train,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--2.midi,535.4114583333333,1,0.0,535.4114583333333,fast,2
977,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, First Movement",2008,train,2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--2.midi,482.0182291666666,1,0.0,482.0182291666666,fast,2
978,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, I. Allegro con brio",2015,train,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--2.midi,485.09479166666665,1,0.0,485.09479166666665,fast,2
979,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, I. Allegro con brio",2015,train,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_08_R1_2015_wav--2.midi,504.6354166666667,1,0.0,504.6354166666667,fast,2
980,Ludwig van Beethoven,"Sonata No. 21 in C major, Op. 53, 1st mov.",2013,train,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_05_R1_2013_wav--2.midi,507.2330729166666,1,0.0,507.2330729166666,fast,2
981,Ludwig van Beethoven,"Sonata No. 21 in C major, Op. 53, “Waldstein,” I. Allegro con brio",2014,train,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--3.midi,470.8580729166666,1,0.0,470.8580729166666,fast,2
982,Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",2017,train,2017/MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--2.midi,473.81666666666666,1,0.0,473.81666666666666,fast,2
983,Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",2017,train,2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--2.midi,637.5354166666666,1,0.0,637.5354166666666,fast,2
984,Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",2017,train,2017/MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--2.midi,484.28229166666665,1,0.0,484.28229166666665,fast,2
985,Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",2017,train,2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--3.midi,502.2572916666667,1,0.0,502.2572916666667,fast,2
986,Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",2017,train,2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--2.midi,481.103125,1,0.0,481.103125,fast,2
987,Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",2017,train,2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--1.midi,489.1645833333333,1,0.0,489.1645833333333,fast,2
988,Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57 ""Appassionata"", First Movement",2008,train,2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--2.midi,595.5677083333333,1,0.0,595.5677083333333,fast,2
989,Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57 (Complete)",2015,train,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--3.midi,1251.8822916666666,1,0.0,1251.8822916666666,fast,2
990,Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57, First Movement",2011,train,2011/MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_03_Track03_wav.midi,524.8854166666666,1,0.0,524.8854166666666,fast,2
991,Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57, First Movement",2011,train,2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_04_Track04_wav.midi,572.4075520833333,1,0.0,572.4075520833333,fast,2
992,Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57, First Movement",2011,train,2011/MIDI-Unprocessed_25_R1_2011_MID--AUDIO_R1-D9_15_Track15_wav.midi,568.5559895833333,1,0.0,568.5559895833333,fast,2
993,Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57, First movement",2011,train,2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_08_Track08_wav.midi,569.3385416666666,1,0.0,569.3385416666666,fast,2
994,Ludwig van Beethoven,"Sonata No. 23, Op. 57 in F Minor, ""Appassionata"", I. Allegro assai",2017,train,2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--2.midi,517.6020833333333,1,0.0,517.6020833333333,fast,2
995,Ludwig van Beethoven,"Sonata No. 24 in F-Sharp Major, Op. 78",2008,train,2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--2.midi,603.1328125,1,0.0,603.1328125,fast,2
996,Ludwig van Beethoven,"Sonata No. 24 in F-sharp Major, Op. 78",2011,train,2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_09_Track09_wav.midi,399.8450520833333,1,0.0,399.8450520833333,fast,2
997,Ludwig van Beethoven,"Sonata No. 24 in F-sharp Major, Op. 78, First Movement",2008,train,2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--2.midi,278.52994791666663,1,0.0,278.52994791666663,fast,2
998,Ludwig van Beethoven,"Sonata No. 26 in 3-flat Major, Op. 81a (2nd & 3rd Movements)",2004,train,2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_02_Track02_wav.midi,316.8666666666667,1,0.0,316.8666666666667,fast,2
999,Ludwig van Beethoven,"Sonata No. 26 in 3-flat Major, Op. 81a (2nd & 3rd Movements)",2004,train,2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_03_Track03_wav.midi,453.59791666666666,1,0.0,453.59791666666666,slow,0
1000,Ludwig van Beethoven,"Sonata No. 26 in E-Flat Major, Op. 81a, ""Les Adiex"", First Movement",2011,train,2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_14_Track14_wav.midi,399.4557291666666,1,0.0,120.0,slow,0
1000,Ludwig van Beethoven,"Sonata No. 26 in E-Flat Major, Op. 81a, ""Les Adiex"", First Movement",2011,train,2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_14_Track14_wav.midi,399.4557291666666,2,120.0,360.0,fast,2
1000,Ludwig van Beethoven,"Sonata No. 26 in E-Flat Major, Op. 81a, ""Les Adiex"", First Movement",2011,train,2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_14_Track14_wav.midi,399.4557291666666,3,360.0,399.4557291666666,slow,0
1001,Ludwig van Beethoven,"Sonata No. 26 in E-Flat Major, Op. 81a, ""Les Adiex"", First Movement",2011,train,2011/MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_03_Track03_wav.midi,338.63541666666663,1,0.0,338.63541666666663,fast,2
1002,Ludwig van Beethoven,"Sonata No. 26 in E-flat Major, Op. 81a, I. Das Lebewohl. Adagio - Allegro",2015,train,2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--2.midi,407.8083333333333,1,0.0,407.8083333333333,fast,2
1003,Ludwig van Beethoven,"Sonata No. 27 in E Minor, Op. 90",2018,validation,2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--3.midi,760.2669270833333,1,0.0,760.2669270833333,fast,2
1004,Ludwig van Beethoven,"Sonata No. 27 in E Minor, Op. 90, First Movement",2008,validation,2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--2.midi,308.53776041666663,1,0.0,308.53776041666663,medium,1
1005,Ludwig van Beethoven,"Sonata No. 27, Op. 90, I. Mit Lebhaftigkeit und durchaus mit Empfindung und Ausdruck",2017,validation,2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--2.midi,319.97291666666666,1,0.0,319.97291666666666,slow,0
1006,Ludwig van Beethoven,"Sonata No. 28 in A Major, Op. 101 (Complete)",2014,train,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--3.midi,1201.6692708333333,1,0.0,1201.6692708333333,fast,2
1007,Ludwig van Beethoven,"Sonata No. 28 in A Major, Op. 101 (Complete)",2014,train,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_17_R1_2014_wav--1.midi,1163.31640625,1,0.0,1163.31640625,fast,2
1008,Ludwig van Beethoven,"Sonata No. 28 in A Major, Op. 101 (Complete)",2014,train,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_18_R1_2014_wav--2.midi,1100.2643229166663,1,0.0,1100.2643229166663,fast,2
1009,Ludwig van Beethoven,"Sonata No. 29 in B-flat Major, Op. 106",2018,validation,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--1.midi,2457.938802083333,1,0.0,2457.938802083333,fast,2
1010,Ludwig van Beethoven,"Sonata No. 3 in C Major, Op. 2 No. 3, First Movement",2008,test,2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--2.midi,430.8958333333333,1,0.0,430.8958333333333,fast,2
1011,Ludwig van Beethoven,"Sonata No. 3 in C Major, Op. 2 No. 3, I. Allegro con brio",2015,test,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--3.midi,446.6145833333333,1,0.0,446.6145833333333,fast,2
1012,Ludwig van Beethoven,"Sonata No. 3 in C Major, Op. 2 No. 3, I. and II. ",2015,test,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--2.midi,896.2447916666666,1,0.0,896.2447916666666,slow,0
1013,Ludwig van Beethoven,"Sonata No. 3, Op. 2 No. 3 in C major, I. Allegro con brio",2017,test,2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--2.midi,450.4625,1,0.0,450.4625,fast,2
1014,Ludwig van Beethoven,"Sonata No. 30 in E Major, Op. 109",2018,train,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--2.midi,1179.2200520833333,1,0.0,1179.2200520833333,medium,1
1015,Ludwig van Beethoven,"Sonata No. 31 In A-flat Major, Op. 110",2018,train,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--2.midi,1023.8203125,1,0.0,1023.8203125,medium,1
1016,Ludwig van Beethoven,"Sonata No. 31 in A-Flat Major, Op. 110 (Complete)",2014,train,2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_06_R1_2014_wav--3.midi,1137.5533854166663,1,0.0,1137.5533854166663,slow,0
1017,Ludwig van Beethoven,"Sonata No. 31 in A-flat Major, Op. 110",2018,train,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--2.midi,1060.9114583333333,1,0.0,1060.9114583333333,medium,1
1018,Ludwig van Beethoven,"Sonata No. 31 in A-flat Major, Op. 110 (Complete)",2014,train,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_02_R1_2014_wav--2.midi,1064.08203125,1,0.0,1064.08203125,slow,0
1019,Ludwig van Beethoven,"Sonata No. 31 in A-flat Major, Op. 110, First movement",2011,train,2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_03_Track03_wav.midi,399.0299479166666,1,0.0,399.0299479166666,medium,1
1020,Ludwig van Beethoven,"Sonata No. 32 in C Minor, Op. 111",2009,train,2009/MIDI-Unprocessed_06_R1_2009_01-02_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_02_WAV.midi,1604.6731770833333,1,0.0,1604.6731770833333,fast,2
1021,Ludwig van Beethoven,"Sonata No. 32 in C Minor, Op. 111 (Complete)",2014,train,2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_19_R1_2014_wav--2.midi,1587.0703125,1,0.0,1587.0703125,fast,2
1022,Ludwig van Beethoven,"Sonata No. 32 in C minor, Op. 111",2018,train,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_15_R1_2018_wav--3.midi,1593.31640625,1,0.0,1593.31640625,fast,2
1023,Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, 1st mov.",2013,train,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--2.midi,330.75651041666663,1,0.0,330.75651041666663,fast,2
1024,Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, 1st mov.",2013,train,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--2.midi,325.29296875,1,0.0,325.29296875,fast,2
1025,Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, First Movement",2011,train,2011/MIDI-Unprocessed_22_R1_2011_MID--AUDIO_R1-D8_13_Track13_wav.midi,332.99869791666663,1,0.0,332.99869791666663,fast,2
1026,Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, I. Allegro molto e con brio",2015,train,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--2.midi,339.175,1,0.0,339.175,fast,2
1027,Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, I. Allegro molto e con brio",2017,train,2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--4.midi,326.7895833333333,1,0.0,326.7895833333333,fast,2
1028,Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, I. Allegro molto e con brio",2017,train,2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--2.midi,333.89479166666666,1,0.0,333.89479166666666,fast,2
1029,Ludwig van Beethoven,"Sonata No. 5 in C Minor, Op. 10 No. 1, First Movement",2011,test,2011/MIDI-Unprocessed_23_R1_2011_MID--AUDIO_R1-D9_03_Track03_wav.midi,272.96484375,1,0.0,272.96484375,fast,2
1030,Ludwig van Beethoven,"Sonata No. 5 in C Minor, Op. 10 No. 1, I. Allegro molto e con brio",2015,test,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--2.midi,237.10104166666667,1,0.0,237.10104166666667,fast,2
1031,Ludwig van Beethoven,"Sonata No. 7 in D Major, Op. 10 No. 3",2018,train,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--1.midi,1254.0677083333333,1,0.0,1254.0677083333333,slow,0
