song_id,n_ioi_original,n_ioi_filtered,p50_ioi,p80_ioi,p90_ioi,tempo_bpm,tempo_label,skipped,skip_reason
2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--5.midi,4759,3849,0.155,0.245,0.325,184.62,moderate,False,
2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--4.midi,4797,3623,0.155,0.255,0.345,173.91,moderate,False,
2009/MIDI-Unprocessed_13_R1_2009_01-03_ORIG_MID--AUDIO_13_R1_2009_13_R1_2009_03_WAV.midi,4858,3808,0.145,0.231,0.328,182.93,moderate,False,
2009/MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_03_WAV.midi,5001,3825,0.145,0.235,0.325,184.62,moderate,False,
2011/MIDI-Unprocessed_04_R3_2011_MID--AUDIO_R3-D2_06_Track06_wav.midi,4895,4021,0.145,0.225,0.325,184.62,moderate,False,
2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_17_Track17_wav.midi,4851,3862,0.145,0.215,0.305,196.72,moderate,False,
2017/MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--3.midi,4965,4050,0.145,0.235,0.335,179.1,moderate,False,
2017/MIDI-Unprocessed_082_PIANO082_MID--AUDIO-split_07-09-17_Piano-e_2_-04_wav--2.midi,4871,3938,0.145,0.245,0.345,173.91,moderate,False,
2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--7.midi,4807,3778,0.145,0.245,0.325,184.62,moderate,False,
2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_11_R2_2015_wav--4.midi,4829,4197,0.135,0.235,0.335,179.1,moderate,False,
2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--4.midi,4867,4067,0.145,0.245,0.325,184.62,moderate,False,
2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--4.midi,4781,3724,0.155,0.235,0.315,190.48,moderate,False,
2006/MIDI-Unprocessed_04_R1_2006_01-04_ORIG_MID--AUDIO_04_R1_2006_01_Track01_wav.midi,2873,2381,0.155,0.315,0.465,129.03,slow,False,
2004/MIDI-Unprocessed_SMF_12_01_2004_01-05_ORIG_MID--AUDIO_12_R1_2004_07_Track07_wav.midi,2663,2267,0.135,0.285,0.435,137.93,slow,False,
2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_06_Track06_wav.midi,2880,2329,0.135,0.275,0.435,137.93,slow,False,
2004/MIDI-Unprocessed_SMF_17_R1_2004_03-06_ORIG_MID--AUDIO_20_R2_2004_12_Track12_wav--2.midi,2769,2212,0.135,0.285,0.415,144.58,slow,False,
2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--5.midi,2657,2139,0.135,0.285,0.425,141.18,slow,False,
2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--3.midi,2729,2301,0.145,0.305,0.445,134.83,slow,False,
2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_08_R3_2013_wav--3.midi,2589,2124,0.135,0.315,0.435,137.93,slow,False,
2011/MIDI-Unprocessed_04_R2_2011_MID--AUDIO_R2-D2_03_Track03_wav.midi,2610,2259,0.135,0.265,0.405,148.15,slow,False,
2011/MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_05_Track05_wav.midi,2676,2162,0.135,0.295,0.425,141.18,slow,False,
2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_10_Track10_wav.midi,2586,2056,0.135,0.295,0.445,134.83,slow,False,
2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--4.midi,2711,2226,0.135,0.305,0.435,137.93,slow,False,
2008/MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--2.midi,1650,1340,0.125,0.385,0.495,121.21,slow,False,
2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_04_WAV.midi,1780,1526,0.135,0.435,0.635,94.49,slow,False,
2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--3.midi,1684,1315,0.135,0.465,0.685,87.59,slow,False,
2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--4.midi,1807,1431,0.125,0.495,0.775,77.42,slow,False,
2008/MIDI-Unprocessed_07_R2_2008_01-05_ORIG_MID--AUDIO_07_R2_2008_wav--4.midi,1974,1696,0.155,0.335,0.485,123.71,slow,False,
2011/MIDI-Unprocessed_10_R2_2011_MID--AUDIO_R2-D3_11_Track11_wav.midi,2060,1742,0.145,0.315,0.455,131.87,slow,False,
2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--4.midi,2985,2427,0.155,0.345,0.515,116.5,slow,False,
2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--2.midi,3027,2436,0.155,0.325,0.455,131.87,slow,False,
2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--5.midi,2904,2313,0.155,0.345,0.475,126.32,slow,False,
2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--4.midi,3001,2455,0.155,0.355,0.495,121.21,slow,False,
2011/MIDI-Unprocessed_12_R1_2011_MID--AUDIO_R1-D4_14_Track14_wav.midi,2986,2397,0.165,0.355,0.489,122.7,slow,False,
2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--4.midi,2990,2535,0.155,0.295,0.471,127.39,slow,False,
2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--5.midi,2822,2320,0.175,0.345,0.495,121.21,slow,False,
2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_06_Track06_wav.midi,2363,1853,0.225,0.325,0.395,151.9,moderate,False,
2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_18_R3_2013_wav--1.midi,2275,1884,0.235,0.329,0.395,151.9,moderate,False,
2009/MIDI-Unprocessed_10_R1_2009_03-05_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_03_WAV.midi,2394,1924,0.235,0.355,0.465,129.03,slow,False,
2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--1.midi,2218,1868,0.215,0.315,0.385,155.84,moderate,False,
2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--3.midi,2230,1922,0.255,0.355,0.405,148.15,slow,False,
2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--5.midi,2322,1926,0.235,0.335,0.405,148.15,slow,False,
2008/MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--4.midi,1076,863,0.175,0.335,0.585,102.56,slow,False,
2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--5.midi,1057,926,0.185,0.345,0.555,108.11,slow,False,
2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--4.midi,1029,917,0.205,0.355,0.525,114.29,slow,False,
2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--4.midi,1088,979,0.175,0.355,0.557,107.72,slow,False,
2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_05_Track05_wav.midi,1077,991,0.205,0.395,0.625,96.0,slow,False,
2004/MIDI-Unprocessed_SMF_17_R1_2004_04_ORIG_MID--AUDIO_17_R1_2004_09_Track09_wav.midi,7632,6038,0.125,0.185,0.275,218.18,fast,False,
2004/MIDI-Unprocessed_SMF_17_R1_2004_04_ORIG_MID--AUDIO_17_R1_2004_11_Track11_wav.midi,4746,3231,0.115,0.165,0.235,255.32,fast,False,
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--2.midi,1232,733,0.095,0.115,0.125,480.0,fast,False,
2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--2.midi,1223,820,0.095,0.105,0.125,480.0,fast,False,
2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--4.midi,1197,640,0.095,0.105,0.125,480.0,fast,False,
2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_20_R1_2015_wav--3.midi,1236,774,0.095,0.115,0.135,444.44,fast,False,
2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--3.midi,1244,645,0.095,0.115,0.135,444.44,fast,False,
2017/MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--2.midi,1237,775,0.095,0.115,0.125,480.0,fast,False,
2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--3.midi,1245,1018,0.095,0.105,0.115,521.74,fast,False,
2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--3.midi,1249,759,0.085,0.105,0.125,480.0,fast,False,
2017/MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--2.midi,967,900,0.125,0.145,0.165,363.64,fast,False,
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--4.midi,1356,1154,0.105,0.135,0.165,363.64,fast,False,
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--6.midi,1312,1089,0.095,0.115,0.135,444.44,fast,False,
2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--3.midi,1343,1209,0.105,0.125,0.145,413.79,fast,False,
2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--3.midi,1370,1160,0.105,0.135,0.155,387.1,fast,False,
2011/MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_03_Track03_wav.midi,1328,997,0.105,0.125,0.145,413.79,fast,False,
2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--2.midi,769,715,0.105,0.115,0.115,521.74,fast,False,
2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--3.midi,730,480,0.095,0.115,0.135,444.44,fast,False,
2017/MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--2.midi,769,628,0.095,0.115,0.115,521.74,fast,False,
2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--3.midi,1271,885,0.095,0.105,0.115,521.74,fast,False,
2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--3.midi,1257,651,0.095,0.105,0.115,521.74,fast,False,
2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_05_Track05_wav.midi,1289,939,0.095,0.105,0.115,521.74,fast,False,
2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_09_Track09_wav.midi,1261,715,0.095,0.105,0.125,480.0,fast,False,
2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_09_Track09_wav.midi,1252,863,0.105,0.115,0.125,480.0,fast,False,
2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--3.midi,1256,986,0.095,0.105,0.115,521.74,fast,False,
2017/MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--3.midi,1269,932,0.095,0.105,0.124,483.87,fast,False,
2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--3.midi,1261,795,0.095,0.105,0.115,521.74,fast,False,
2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--3.midi,1240,707,0.095,0.105,0.125,480.0,fast,False,
2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--2.midi,966,599,0.095,0.115,0.145,413.79,fast,False,
2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--3.midi,967,569,0.095,0.115,0.125,480.0,fast,False,
2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--3.midi,989,675,0.095,0.115,0.135,444.44,fast,False,
2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--3.midi,1506,951,0.095,0.115,0.125,480.0,fast,False,
2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--3.midi,1508,680,0.095,0.105,0.115,521.74,fast,False,
2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--4.midi,1448,890,0.105,0.125,0.135,444.44,fast,False,
2011/MIDI-Unprocessed_04_R1_2011_MID--AUDIO_R1-D2_04_Track04_wav.midi,1503,861,0.095,0.105,0.115,521.74,fast,False,
2011/MIDI-Unprocessed_19_R1_2011_MID--AUDIO_R1-D7_14_Track14_wav.midi,1519,1151,0.095,0.115,0.125,480.0,fast,False,
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--3.midi,1210,824,0.115,0.145,0.175,342.86,fast,False,
2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--3.midi,1197,817,0.115,0.145,0.175,342.86,fast,False,
2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--2.midi,1243,940,0.115,0.155,0.175,342.86,fast,False,
2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--4.midi,1238,869,0.115,0.155,0.175,342.86,fast,False,
2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--5.midi,1117,949,0.195,0.305,0.375,160.0,moderate,False,
2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_03_Track03_wav.midi,1144,887,0.165,0.325,0.389,154.24,moderate,False,
2011/MIDI-Unprocessed_22_R1_2011_MID--AUDIO_R1-D8_11_Track11_wav.midi,1170,905,0.165,0.305,0.345,173.91,moderate,False,
2017/MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--3.midi,1037,952,0.165,0.305,0.375,160.0,moderate,False,
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_08_R1_2015_wav--3.midi,2063,1220,0.095,0.115,0.125,480.0,fast,False,
2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--2.midi,2086,1400,0.095,0.105,0.115,521.74,fast,False,
2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--2.midi,1927,861,0.095,0.115,0.135,444.44,fast,False,
2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--4.midi,2050,1409,0.095,0.115,0.135,444.44,fast,False,
2011/MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_09_Track09_wav.midi,1981,1036,0.095,0.125,0.145,413.79,fast,False,
2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_03_Track03_wav.midi,2025,1219,0.095,0.115,0.135,444.44,fast,False,
2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_13_Track13_wav.midi,2046,1044,0.095,0.109,0.125,480.0,fast,False,
2011/MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_04_Track04_wav.midi,1975,891,0.095,0.115,0.135,444.44,fast,False,
2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--3.midi,2092,1342,0.095,0.105,0.115,521.74,fast,False,
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--4.midi,1355,944,0.105,0.125,0.145,413.79,fast,False,
2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--4.midi,1338,896,0.115,0.155,0.215,279.07,fast,False,
2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_14_Track14_wav.midi,1390,795,0.105,0.135,0.155,387.1,fast,False,
2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--2.midi,1122,919,0.145,0.205,0.255,235.29,fast,False,
2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--3.midi,968,826,0.105,0.125,0.155,387.1,fast,False,
2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--3.midi,954,838,0.105,0.125,0.155,387.1,fast,False,
2011/MIDI-Unprocessed_03_R1_2011_MID--AUDIO_R1-D1_17_Track17_wav.midi,943,835,0.105,0.125,0.145,413.79,fast,False,
2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_16_Track16_wav.midi,987,743,0.105,0.125,0.153,392.16,fast,False,
2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_18_R1_2014_wav--4.midi,2092,1388,0.095,0.115,0.125,480.0,fast,False,
2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_18_R1_2014_wav--3.midi,1519,1214,0.105,0.115,0.125,480.0,fast,False,
2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_10_Track10_wav.midi,1521,1066,0.095,0.115,0.125,480.0,fast,False,
2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_11_Track11_wav.midi,868,761,0.135,0.185,0.235,255.32,fast,False,
2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_03_R2_2013_wav--1.midi,4478,3470,0.125,0.185,0.225,266.67,fast,False,
2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--3.midi,2845,2237,0.145,0.325,0.715,83.92,slow,False,
2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_06_WAV.midi,3014,2392,0.135,0.325,0.715,83.92,slow,False,
2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_11_R1_2013_wav--3.midi,1024,926,0.215,0.375,0.51,117.65,slow,False,
2011/MIDI-Unprocessed_12_R3_2011_MID--AUDIO_R3-D4_02_Track02_wav.midi,556,470,0.215,0.377,0.485,123.71,slow,False,
2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--3.midi,946,894,0.205,0.345,0.415,144.58,slow,False,
2008/MIDI-Unprocessed_07_R2_2008_01-05_ORIG_MID--AUDIO_07_R2_2008_wav--3.midi,787,654,0.125,0.285,0.325,184.62,moderate,False,
2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--5.midi,600,466,0.175,0.345,0.42,142.86,slow,False,
2008/MIDI-Unprocessed_07_R2_2008_01-05_ORIG_MID--AUDIO_07_R2_2008_wav--2.midi,214,198,0.455,0.635,0.818,73.35,slow,False,
2014/MIDI-UNPROCESSED_04-08-12_R3_2014_MID--AUDIO_12_R3_2014_wav--2.midi,2471,2263,0.275,0.465,0.585,102.56,slow,False,
2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--3.midi,1078,900,0.235,0.355,0.385,155.84,moderate,False,
2011/MIDI-Unprocessed_22_R2_2011_MID--AUDIO_R2-D5_10_Track10_wav.midi,1077,983,0.295,0.355,0.395,151.9,moderate,False,
2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--4.midi,1309,1155,0.295,0.355,0.431,139.21,slow,False,
2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--4.midi,1298,1159,0.275,0.345,0.435,137.93,slow,False,
2011/MIDI-Unprocessed_02_R2_2011_MID--AUDIO_R2-D1_03_Track03_wav.midi,1161,1042,0.225,0.275,0.315,190.48,moderate,False,
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_01_R1_2015_wav--2.midi,1046,893,0.195,0.365,0.701,85.59,slow,False,
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--3.midi,1013,931,0.265,0.335,0.415,144.58,slow,False,
2017/MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--3.midi,1466,1179,0.225,0.395,0.545,110.09,slow,False,
2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_05_WAV.midi,1098,981,0.215,0.475,0.825,72.73,slow,False,
2011/MIDI-Unprocessed_06_R3_2011_MID--AUDIO_R3-D3_05_Track05_wav.midi,886,752,0.225,0.425,0.485,123.71,slow,False,
2009/MIDI-Unprocessed_02_R1_2009_03-06_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_03_WAV.midi,1780,1533,0.155,0.295,0.365,164.38,moderate,False,
2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--4.midi,1731,1566,0.155,0.325,0.385,155.84,moderate,False,
2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--3.midi,1047,880,0.185,0.395,0.746,80.43,slow,False,
2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--6.midi,694,627,0.335,0.473,0.565,106.19,slow,False,
2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--3.midi,1063,960,0.285,0.357,0.415,144.58,slow,False,
2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_06_Track06_wav.midi,1315,1196,0.335,0.455,0.545,110.09,slow,False,
2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_07_Track07_wav.midi,2318,2019,0.115,0.155,0.315,190.48,moderate,False,
2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_18_R2_2013_wav--3.midi,1115,980,0.255,0.315,0.355,169.01,moderate,False,
2008/MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--1.midi,739,664,0.205,0.445,0.765,78.43,slow,False,
2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--3.midi,1511,1322,0.175,0.385,0.565,106.19,slow,False,
2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_02_Track02_wav.midi,2829,2292,0.185,0.365,0.495,121.21,slow,False,
2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_19_R2_2013_wav--4.midi,2439,1912,0.175,0.295,0.405,148.15,slow,False,
2011/MIDI-Unprocessed_22_R2_2011_MID--AUDIO_R2-D5_11_Track11_wav.midi,2284,1759,0.155,0.235,0.355,169.01,moderate,False,
2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_02_Track02_wav.midi,3130,2624,0.185,0.365,0.475,126.32,slow,False,
2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4.midi,3014,2627,0.175,0.305,0.389,154.24,moderate,False,
2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,2975,2545,0.175,0.325,0.445,134.83,slow,False,
2009/MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,3061,2710,0.185,0.335,0.465,129.03,slow,False,
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--5.midi,538,501,0.205,0.315,0.485,123.71,slow,False,
2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,10020,8125,0.155,0.425,0.575,104.35,slow,False,
2011/MIDI-Unprocessed_19_R1_2011_MID--AUDIO_R1-D7_15_Track15_wav.midi,3200,2810,0.145,0.265,0.355,169.01,moderate,False,
2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_04_R1_2013_wav--4.midi,3100,2755,0.135,0.215,0.285,210.53,moderate,False,
2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_06_Track06_wav.midi,2781,1757,0.125,0.345,0.455,131.87,slow,False,
2011/MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_05_Track05_wav.midi,2821,1976,0.125,0.315,0.47,127.66,slow,False,
2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--4.midi,2849,2088,0.115,0.315,0.475,126.32,slow,False,
2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--3.midi,3168,2438,0.125,0.245,0.385,155.84,moderate,False,
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--4.midi,3257,2574,0.115,0.225,0.325,184.62,moderate,False,
2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--4.midi,3287,2468,0.115,0.215,0.325,184.62,moderate,False,
2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--5.midi,3282,2588,0.115,0.225,0.375,160.0,moderate,False,
2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--3.midi,3149,2271,0.115,0.245,0.365,164.38,moderate,False,
2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--4.midi,3167,2152,0.115,0.245,0.405,148.15,slow,False,
2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_20_R1_2015_wav--4.midi,3294,2273,0.115,0.245,0.425,141.18,slow,False,
2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_06_R2_2015_wav--4.midi,3141,2419,0.115,0.215,0.365,164.38,moderate,False,
2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--3.midi,3267,2597,0.115,0.235,0.365,164.38,moderate,False,
2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--4.midi,3262,2430,0.115,0.227,0.376,159.57,moderate,False,
2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_07_WAV.midi,3198,2295,0.115,0.235,0.425,141.18,slow,False,
